Dialogue_ID,Utterance_ID,Emotion,Word_Count,Char_Count,Sentiment_Polarity,Audio_Duration,MFCCs,Utterance,Clean_Utterance
747,14,sadness,7,50,-0.25,5.184,"[-302.4453125, 72.86437225341797, -19.696788787841797, 3.101850748062134, -13.990281105041504, 6.365075588226318, -14.015933990478516, 8.970690727233887, -12.280630111694336, 1.9525401592254639, -2.3044605255126953, -5.278314113616943, 0.9256159067153931]",It-itThe point is my natural charisma has made him fail his midterm.,it-itthe point natural charisma made fail midterm
747,15,sadness,5,19,-0.5848,2.0906666666666665,"[-323.6246032714844, 69.40724182128906, -20.489694595336914, 5.417221546173096, -8.059026718139648, -14.847824096679688, -3.046311140060425, 6.013920307159424, -2.601522922515869, 1.2781610488891602, -5.071034908294678, -0.19396759569644928, 1.299361228942871]","Oh, see now I feel bad for the kid!",oh see feel bad kid
747,16,joy,3,18,-0.4134,3.306666666666666,"[-330.9954528808594, 62.740928649902344, -17.682167053222656, 1.9084645509719849, -5.619781970977783, -5.661206245422363, 2.6463735103607178, 1.8740102052688599, 0.20285342633724213, 1.5082861185073853, -6.7481889724731445, -6.5593180656433105, -1.0856046676635742]",I had a crush on a teacher once and it was so hard!,crush teacher hard
747,17,neutral,9,60,0.0,4.522666666666667,"[-372.0849304199219, 70.12861633300781, -17.277082443237305, 7.42151403427124, -2.0320181846618652, -0.4435884654521942, 1.9333407878875732, 4.447253704071045, -0.4452711343765259, 3.5916826725006104, -5.562817096710205, -3.8460307121276855, -1.16336989402771]",Yknow youI couldnt concentrate and I blushed every time he looked at me.,yknow youi couldnt concentrate blushed every time looked
747,18,neutral,8,37,0.7717,3.0933333333333333,"[-382.5240478515625, 91.92070770263672, -3.1503427028656006, 7.31173849105835, -3.8846845626831055, 3.7102742195129395, 7.5310468673706055, 8.085021018981934, 0.9326810836791992, 4.261435031890869, -5.085861682891846, -5.385759353637695, -1.3575024604797363]","I mean come on, you remember whats its like to be 19 and in love.",mean come remember whats its like 19 love
748,0,joy,10,57,0.6988,16.064,"[-224.1535186767578, 94.83846282958984, -8.100443840026855, 9.34812068939209, -13.351441383361816, 2.9749555587768555, -14.38642692565918, -6.716143608093262, 0.024190792813897133, 1.6102266311645508, -6.0339837074279785, 0.8388651013374329, 0.6710851788520813]",Oh yes! Thank you very much!  Oh thats-thats actually how the French drink it.,oh yes thank much oh thats-thats actually french drink
749,0,joy,6,32,0.508,2.9226666666666667,"[-260.6788024902344, 39.005741119384766, -20.544662475585938, 6.039701461791992, -29.29500389099121, -14.35447883605957, -20.043245315551758, -4.07222843170166, -18.053857803344727, -2.010709762573242, -14.939789772033691, -4.832303047180176, -7.559864044189453]",A new pair of shoes for the Chan-Chan man!  Yes!,new pair shoes chan-chan man yes
749,1,joy,8,40,0.6988,5.056,"[-253.05699157714844, 45.563716888427734, -56.368446350097656, -11.078408241271973, -37.30649185180664, -16.093286514282227, -19.02390480041504, -11.5732421875, -14.49203109741211, -8.542600631713867, -14.231829643249512, -9.636826515197754, -11.457813262939453]",Yes! I've-I've never seen a roll like this in my life!,yes i've-i 've never seen roll like life
749,2,joy,5,23,0.3595,2.794666666666666,"[-259.3972473144531, 56.628173828125, -48.371482849121094, 3.5851213932037354, -26.176305770874023, -9.814533233642578, -21.05567169189453, -3.3025782108306885, -10.416206359863281, -5.81112813949585, -10.459259986877441, -8.120409965515137, -2.7332816123962402]","That's right baby! Okay, what do I want now?",'s right baby okay want
749,3,neutral,7,22,0.2263,2.517333333333333,"[-298.9223327636719, 69.03059387207031, -32.73482894897461, 1.5949623584747314, -23.86184310913086, 0.6458629965782166, -10.368167877197266, -3.5195937156677246, -0.08344168961048126, 0.37023207545280457, -3.3512394428253174, -3.5283377170562744, -15.364670753479004]","Okay, ah umm, ah, a 8. Ah, a 6?",okay ah umm ah 8. ah 6
749,4,neutral,2,11,0.1511,2.88,"[-273.2328186035156, 46.78817367553711, -46.824798583984375, -11.677424430847168, -28.137508392333984, -9.581748008728027, -21.89251708984375, -7.142756462097168, -12.516209602355957, -4.911065578460693, -11.055355072021484, -2.5231525897979736, -6.622530937194824]",Pick a number! That is your,pick number
749,5,joy,2,3,0.0,0.96,"[-182.83468627929688, 70.59132385253906, -37.734169006347656, 6.393993377685547, -27.571094512939453, -4.730678558349609, -13.985384941101074, -12.4852294921875, -4.4740309715271, -0.3308633863925934, -12.77795124053955, -8.529204368591309, -10.754281044006348]",8. 8!,8 8
749,6,joy,1,5,0.4199,0.2986666666666667,"[-209.43716430664062, 47.95608901977539, -25.51775550842285, -10.116289138793945, -18.7137393951416, 7.780922889709473, -9.165334701538086, -11.930295944213867, 6.954985618591309, -1.4302157163619995, -6.956137180328369, -6.99661922454834, -6.960808753967285]",Thank you!,thank
749,7,joy,6,34,0.0,2.837333333333333,"[-273.980712890625, 68.60796356201172, -26.544416427612305, 14.772638320922852, -17.526721954345703, -8.401039123535156, -12.269377708435059, -9.710433959960938, -4.475530624389648, -5.804856300354004, -11.092554092407227, 0.6623480916023254, -14.187186241149902]","If you get this one, we buy everybody here a steak dinner!",get one buy everybody steak dinner
750,0,neutral,2,15,0.296,1.5146666666666666,"[-389.7940979003906, 71.85912322998047, 25.85713768005371, 23.211196899414062, 4.310755729675293, 17.719038009643555, -2.984234571456909, 10.715556144714355, -2.0197012424468994, 1.4586690664291382, -5.822284698486328, -3.040803909301758, -5.171842575073242]","Yeah, I understand.",yeah understand
750,1,neutral,4,19,0.0772,2.2186666666666666,"[-366.3169860839844, 64.4989013671875, 22.53708267211914, 20.049850463867188, 5.347932815551758, 15.328211784362793, -6.58836030960083, 8.823282241821289, -3.3825080394744873, 0.039531607180833817, -7.568345546722412, -0.8433446884155273, -3.8928306102752686]",Take as much time as you want.,take much time want
750,2,neutral,5,28,0.0,1.9626666666666663,"[-327.6009521484375, 87.74562072753906, 10.54208755493164, 29.504745483398438, 0.7461762428283691, 3.137723445892334, -19.541345596313477, 3.459428071975708, -7.212751388549805, -6.864863395690918, -8.46430492401123, 0.5862343311309814, -6.393757343292236]","Ten, even twenty minutes if you need it.",ten even twenty minutes need
750,3,sadness,1,3,0.0,0.768,"[-301.9605712890625, 116.83056640625, -9.066527366638184, 17.508089065551758, -5.808377265930176, 2.743734121322632, -14.922708511352539, -0.4811965227127075, -0.09798020124435425, -3.883469820022583, -3.4482619762420654, 4.187436103820801, -7.706826210021973]",Ill be here.,ill
750,4,sadness,1,7,0.0,1.984,"[-443.952880859375, 96.74250793457031, 23.31062126159668, 17.944337844848633, -4.654306411743164, 12.272607803344727, -0.32486358284950256, 7.419988632202148, 0.01676245406270027, -1.4079829454421997, -2.559663772583008, 2.507111072540283, -5.899675369262695]",Not smoking.,smoking
751,0,surprise,5,21,0.0,1.834666666666667,"[-240.11587524414062, 104.34626770019531, -2.7304582595825195, 22.856714248657227, -10.070302963256836, 11.006512641906738, -8.279248237609863, -2.4541687965393066, 9.586997032165527, 2.7865169048309326, 0.39806491136550903, 0.11092789471149445, 0.07328260689973831]","Were really gonna do this, huh?",were really gon na huh
752,0,neutral,2,10,0.3612,1.3013333333333332,"[-262.83453369140625, 52.02008056640625, -15.512022018432617, 17.609472274780273, -19.41054916381836, 1.2161015272140503, -9.361478805541992, 5.961529731750488, 2.1953158378601074, 9.151020050048828, -9.71419620513916, -2.3285183906555176, -5.466728210449219]",Looks like it.,looks like
752,1,neutral,4,23,-0.1779,3.477333333333333,"[-396.0882263183594, 70.64088439941406, 27.023881912231445, 19.313390731811523, 12.1404390335083, 13.236520767211914, -10.960371017456055, 0.20425882935523987, -1.1617764234542847, -1.4644904136657715, -10.425119400024414, -5.127480983734131, -4.189937591552734]","Yknow, if, if this is too weird for you, we can still back out at",yknow weird still back
752,2,joy,1,3,0.0,0.6613333333333333,"[-284.2919921875, 104.58028411865234, 2.4122772216796875, 9.750868797302246, -16.368783950805664, 2.6298282146453857, -3.7883481979370117, 2.3888206481933594, 2.5157995223999023, 3.641061782836914, -3.9835329055786133, 2.7424933910369873, -3.36718487739563]",I got it!,got
752,3,neutral,1,4,0.2263,1.3653333333333333,"[-172.29176330566406, 93.6324234008789, -43.96241760253906, -3.6918115615844727, -23.80723762512207, 8.643085479736328, -11.26377010345459, -11.520547866821289, 5.848202228546143, -0.832339882850647, -8.496267318725586, -5.320210933685303, -5.442416191101074]",Okay.,okay
752,4,joy,2,8,0.0,1.728,"[-272.5235290527344, 68.8055648803711, -30.825855255126953, 26.519241333007812, -22.378389358520508, -3.485006093978882, -2.4966893196105957, 6.158718585968018, 1.466974139213562, -1.0918664932250977, -3.1980655193328857, -7.425807952880859, -8.521859169006348]",Susan! Hi!,susan hi
752,5,joy,1,3,0.0,1.024,"[-201.30545043945312, 79.14077758789062, -53.122962951660156, 5.561640739440918, -26.949804306030273, 3.227163076400757, -16.14067268371582, -5.5235114097595215, 3.4563169479370117, -3.756061553955078, -11.611802101135254, -6.343006134033203, -6.210723400115967]",Hey!,hey
752,6,joy,3,17,0.3612,1.7066666666666668,"[-321.3316650390625, 56.514678955078125, 2.1573994159698486, 14.8970947265625, -3.7794857025146484, 5.994636058807373, -4.244387149810791, 7.373839378356934, 2.830004930496216, 2.8652524948120117, -9.930161476135254, 4.832888126373291, -1.035194993019104]",Thank you so much for coming.,thank much coming
752,7,joy,5,23,-0.1531,1.7493333333333334,"[-349.445556640625, 100.12837982177734, -9.180245399475098, 6.198166847229004, -6.499070167541504, 8.541292190551758, -6.969841003417969, 12.434576034545898, 0.40172848105430603, 6.731545925140381, -5.190853595733643, 2.0015814304351807, -3.4307775497436523]","Oh, I wouldnt miss it for the world.",oh wouldnt miss world
752,8,neutral,4,17,0.0,1.6426666666666667,"[-302.7918395996094, 112.49237823486328, -15.340009689331055, 0.9701690673828125, -27.01507568359375, 9.822223663330078, -3.8281075954437256, -0.9081312417984009, -6.171134948730469, -2.903921604156494, 5.537955284118652, 9.971451759338379, -6.966806411743164]",Im-Im Ross by the way.,im-im ross way
752,9,joy,6,30,0.6369,6.762666666666667,"[-261.3097839355469, 73.02134704589844, -18.369888305664062, 3.5725319385528564, -14.195201873779297, 4.480246067047119, -8.373719215393066, 1.7189512252807617, 3.0285348892211914, 2.7452657222747803, -8.422581672668457, -3.050384283065796, -6.277817726135254]",Hello Ross.  I love what youve done with this space.,hello ross love youve done space
752,10,joy,2,10,0.3612,3.4346666666666668,"[-269.2196044921875, 63.18840408325195, -9.050010681152344, 8.129080772399902, -13.138099670410156, 0.036334481090307236, -6.740136623382568, 2.6777937412261963, 1.0225509405136108, -1.322159767150879, -9.366125106811523, -3.831843376159668, -7.613980770111084]",Thank you so much.,thank much
752,11,surprise,1,3,0.0,2.3466666666666667,"[-237.63002014160156, 64.7276611328125, -21.827558517456055, -8.374981880187988, -24.680227279663086, 9.809115409851074, -15.054214477539062, -6.313665866851807, -3.082061767578125, 0.13952875137329102, -0.5420743823051453, -0.06515414267778397, -4.492218017578125]",How hot is this?!,hot
753,0,neutral,12,59,0.5106,8.554666666666666,"[-373.8270568847656, 35.96479797363281, -14.974811553955078, 19.93454360961914, -5.901347637176514, 14.552067756652832, -10.380486488342285, 14.708929061889648, -6.02764368057251, 10.655294418334961, 3.5938565731048584, -0.11948610842227936, -5.4288434982299805]","Guess who's here. It's the toughest guy in toy land, Ben.  'A real American hero. I'm",guess 's 's toughest guy toy land ben real american hero 'm
753,1,neutral,2,7,0.0,3.605333333333333,"[-335.7046203613281, 58.49658966064453, -29.81593894958496, 3.307854413986206, -22.861234664916992, 0.8030406832695007, -9.349075317382812, -6.604042053222656, -7.315927505493164, -2.688337564468384, -13.818319320678711, -5.104514122009277, -4.470577716827393]",G.I. Joe,g.i joe
753,2,joy,9,52,0.5562,3.797333333333333,"[-332.7449035644531, 26.105424880981445, -22.458417892456055, 3.02590012550354, -14.3333740234375, 1.4529412984848022, -19.088809967041016, -6.28948450088501, -15.496262550354004, -5.067436218261719, -9.539670944213867, -2.746816873550415, -4.905210018157959]","Look Ben, it's a toy that protects U.S. oil interests overseas!",look ben 's toy protects u.s. oil interests overseas
754,0,sadness,19,88,-0.5267,7.765333333333333,"[-338.7475891113281, 66.35813903808594, -21.88331413269043, 17.087923049926758, -31.84429359436035, -9.455421447753906, -19.51445198059082, -5.363306522369385, -10.725483894348145, -3.168714761734009, -2.4392130374908447, -4.470790386199951, 3.944777488708496]","It took me 28 years to find one man that I wanna spend my life with, if I have to wait another 28 years then, I'll be 56 before I can have a baby, and that's just stupid.",took 28 years find one man wan na spend life wait another 28 years 'll 56 baby 's stupid
754,1,disgust,3,12,-0.5267,2.005333333333333,"[-415.1111755371094, 64.47540283203125, 1.6618077754974365, 19.38343048095703, -16.75785255432129, -5.949451923370361, -16.199525833129883, 0.6294047832489014, -12.135950088500977, -3.669748067855835, -9.523796081542969, -2.5893266201019287, 0.23017972707748413]","That, that's what's stupid.",'s 's stupid
754,2,neutral,7,40,0.6369,4.522666666666667,"[-329.73883056640625, 74.1060791015625, -21.450082778930664, 3.724642038345337, -24.839433670043945, -10.160903930664062, -19.627771377563477, -3.7246360778808594, -5.52170467376709, -0.5668365955352783, -7.916419506072998, -0.0683431476354599, -4.4399895668029785]","I don't need an actual man, just a couple of his best swimmers.",n't need actual man couple best swimmers
754,3,neutral,4,19,0.0,4.224,"[-347.8816833496094, 70.99443054199219, -27.365673065185547, 5.744258880615234, -23.018014907836914, -11.907419204711914, -18.296812057495117, -3.2510628700256348, -8.121356010437012, -2.3059489727020264, -10.497979164123535, -6.299120903015137, -0.8647356629371643]","And there, there are places you can go to get that stuff.",places go get stuff
754,4,anger,1,5,0.0,2.048,"[-376.1875305175781, 75.18455505371094, -24.578832626342773, 13.999324798583984, -21.431903839111328, -0.7600015997886658, -15.275773048400879, -7.448153972625732, 0.5622915625572205, -3.8517422676086426, -7.946608543395996, -0.9834997653961182, -1.0976954698562622]",Down at the docks again?,docks
755,0,neutral,5,20,0.0,3.050666666666667,"[-283.5819091796875, 88.0888900756836, -14.008313179016113, 18.897193908691406, -7.717365264892578, 7.394280910491943, -14.355777740478516, 2.480311632156372, -2.728229284286499, 0.7205663323402405, -4.810876369476318, -1.6856260299682617, -4.4197096824646]","Hi there. How many, how many ah, did you sell?",hi many many ah sell
755,1,anger,11,45,-0.7644,4.608,"[-315.7008056640625, 67.51128387451172, -18.16293716430664, 11.122893333435059, -30.27460289001465, -1.4811699390411377, -22.24547576904297, -0.6315028667449951, -12.474220275878906, -0.9944226741790771, -9.391927719116211, -2.8654208183288574, -11.892206192016602]",Im not gonna tell you! Youre the bad man who broke Sarahs leg.,im gon na tell youre bad man broke sarahs leg
755,2,anger,3,17,-0.3595,2.474666666666667,"[-328.3235778808594, 81.71363830566406, -11.614217758178711, 17.23028564453125, -15.493722915649414, -2.933558225631714, -27.165067672729492, 4.280595779418945, -14.990741729736328, -7.264150619506836, -12.024435043334961, -6.377346992492676, -6.838733196258545]","Hey now! That was an accident, okay.",hey accident okay
755,3,anger,3,13,0.0,1.0666666666666669,"[-378.1125793457031, 46.16262435913086, 2.9917891025543213, 17.326675415039062, -20.43330192565918, -10.505485534667969, -17.189481735229492, 1.88718843460083, -20.99955177307129, -0.04595599323511124, -12.47486686706543, -1.5399643182754517, -11.582392692565918]",Youre a big scrud.,youre big scrud
755,4,neutral,2,8,0.0,0.1706666666666666,"[-354.9100341796875, 73.66436767578125, -3.9757492542266846, -3.910444498062134, -37.33283996582031, -11.013476371765137, -35.77205276489258, 1.987202763557434, 12.056225776672363, -2.3149235248565674, -14.827252388000488, 3.778287172317505, -20.60774040222168]",Whats a scrud?,whats scrud
755,5,anger,4,21,0.0,2.0906666666666665,"[-346.99261474609375, 58.37960433959961, -7.757222652435303, 13.383625984191895, -21.186220169067383, -8.783238410949707, -25.585405349731445, 2.828266143798828, -15.504043579101562, -1.7348846197128296, -7.857436656951904, 3.5634186267852783, -11.539015769958496]","Why dont you look in the mirror, scrud.",dont look mirror scrud
755,6,joy,2,8,0.0,3.1786666666666665,"[-297.48211669921875, 79.700439453125, -27.71904945373535, 17.319826126098633, -18.91765022277832, -1.2239278554916382, -23.468276977539062, -3.2835686206817627, -14.597386360168457, -9.094112396240234, -13.154646873474121, -5.870156288146973, -8.97357177734375]",I dont have too. I can just look at you.,dont look
755,7,joy,14,76,0.4754,7.104,"[-300.240966796875, 67.18165588378906, -39.301185607910156, 0.029795831069350243, -22.677370071411133, -3.1744842529296875, -13.18020248413086, -7.853993892669678, -7.94411039352417, -1.913686990737915, -13.211197853088379, -5.145944595336914, -7.834207534790039]","All right girls, and man. Lets see your final tallies.  Ohhhh, Debbie,  321 boxes of cookies,  Very nice.",right girls man lets see final tallies ohhhh debbie 321 boxes cookies nice
755,8,anger,2,11,-0.3252,2.3466666666666667,"[-306.3108215332031, 74.4599380493164, -21.344175338745117, 7.00820255279541, -20.20178985595703, -1.1398686170578003, -19.834379196166992, -8.664937973022461, -20.13155746459961, 1.1985538005828857, -5.6694817543029785, -10.943581581115723, -11.281343460083008]",Not nice enough.,nice enough
755,9,neutral,6,33,0.6705,7.104,"[-352.9051208496094, 72.14865112304688, -17.191497802734375, 0.4580744504928589, -14.398457527160645, 4.279674053192139, -16.75354766845703, -10.177762985229492, -7.6772966384887695, -1.2557779550552368, -13.324454307556152, -8.093260765075684, -9.640785217285156]","Charla, 278. Sorry, dear, but still good.",charla 278. sorry dear still good
756,0,neutral,3,13,0.0,2.048,"[-287.405517578125, 128.07742309570312, -17.857643127441406, 15.441305160522461, -3.9744644165039062, 14.83466911315918, -18.10498809814453, -3.712439775466919, -3.2038066387176514, -3.3772339820861816, -2.275902509689331, -7.264623641967773, -10.012590408325195]","So, howd the lasagne go over?",howd lasagne go
756,1,surprise,1,6,0.0,0.768,"[-339.334228515625, 92.837890625, -24.424602508544922, 27.9293212890625, -9.246403694152832, -11.64526081085205, -17.783899307250977, -7.830324172973633, -8.453658103942871, -9.524101257324219, -8.461509704589844, 5.299564361572266, -2.6280999183654785]",Really?!,really
756,2,neutral,1,4,0.4404,1.216,"[-384.7477722167969, 87.22083282470703, -0.8574879765510559, 4.160050392150879, -4.1301398277282715, -0.7625289559364319, -8.725976943969727, -1.9251455068588257, -0.6347651481628418, -0.7066544890403748, -8.831610679626465, 1.2849390506744385, -1.8435529470443726]",Good.,good
756,3,neutral,4,23,0.4939,2.026666666666667,"[-371.88427734375, 78.78030395507812, -9.129279136657715, 23.12833023071289, -12.677501678466797, -5.505864143371582, -15.022639274597168, -8.175542831420898, -8.139755249023438, -4.985723495483398, -4.228525161743164, -6.358431816101074, -1.4538520574569702]",So you owe me three pretty things.,owe three pretty things
756,4,neutral,4,21,0.296,3.1786666666666665,"[-384.39178466796875, 83.09656524658203, -15.66989517211914, 15.377541542053223, -18.713878631591797, -7.384222030639648, -15.211368560791016, -7.517055511474609, -6.289636611938477, -5.962977886199951, -12.137552261352539, -3.9961066246032715, -8.567883491516113]","Yeah, Ive been thinking a lot about you too.",yeah ive thinking lot
756,5,sadness,5,28,-0.1027,3.925333333333333,"[-397.1983947753906, 81.29936981201172, -8.128732681274414, 2.1875662803649902, -15.252373695373535, 0.8358304500579834, -14.706984519958496, -7.471235275268555, -9.107169151306152, -7.765011787414551, -12.647409439086914, -6.292868614196777, -9.601997375488281]",Its hard this whole platonic thing.,its hard whole platonic thing
756,6,surprise,2,7,0.0,2.048,"[-335.2072448730469, 77.49456024169922, -25.372447967529297, 0.4613913595676422, -14.568731307983398, -6.068885803222656, -27.52031898498535, -7.662652969360352, -2.454958438873291, -11.958001136779785, -14.091300010681152, -9.31910228729248, -5.795446872711182]",Its a word!,its word
756,7,neutral,11,51,0.9186,6.634666666666667,"[-388.2514343261719, 71.26376342773438, -7.673807144165039, 13.278782844543457, -12.840230941772461, -10.544356346130371, -15.861807823181152, -5.136697769165039, -8.030078887939453, -8.117721557617188, -11.158509254455566, -5.530313491821289, -7.0821003913879395]","Yeah, I do think its better this way.  Yeah, were being smart.   Yes, Im sure.",yeah think its better way yeah were smart yes im sure
756,8,neutral,2,11,0.3804,2.005333333333333,"[-435.39404296875, 100.65106964111328, -6.36000394821167, 20.982759475708008, 1.0406548976898193, 2.606437921524048, -15.626016616821289, -7.180830478668213, -5.819425106048584, -12.401074409484863, -15.498495101928711, -9.215600967407227, -7.617722988128662]",You really sure?,really sure
756,9,neutral,3,13,0.0,1.1306666666666667,"[-317.9215087890625, 94.28695678710938, -20.835386276245117, 2.418231964111328, -24.62527084350586, -0.43999287486076355, -17.86033058166504, -0.4054868817329407, -5.923401355743408, -0.011408965103328228, -6.790485382080078, -13.35361099243164, -4.683239936828613]",Ill call you back.,ill call back
757,0,surprise,6,26,0.0,2.965333333333333,"[-359.2856140136719, 97.78917694091797, -0.4001005291938782, 17.7149715423584, 11.124170303344727, -6.41982364654541, -10.300477981567383, -10.849928855895996, -9.038908958435059, 15.09083080291748, -17.122102737426758, -0.04552649334073067, 2.9117119312286377]","So, are you really gonna go out with that nurse man?",really gon na go nurse man
757,1,neutral,7,42,0.2732,5.184,"[-334.144287109375, 106.36500549316406, -20.738697052001953, 10.054068565368652, 0.12169624119997025, -0.03729116916656494, -13.561247825622559, -1.3767296075820923, -2.3610732555389404, 16.908666610717773, -16.254323959350586, -3.6767241954803467, 6.147523880004883]","Well uh, you and I are just goofing around, I thought, why not goof around with him.",well uh goofing around thought goof around
757,2,neutral,24,148,0.9042,24.27733333333333,"[-398.3752136230469, 99.38582611083984, 6.282809257507324, 24.442045211791992, 7.327466011047363, -6.850333213806152, -9.113729476928711, -3.232553005218506, 1.3431828022003174, 14.025079727172852, -13.160059928894043, 2.41581130027771, 1.0213855504989624]","Y'know, I don't know if you've ever looked up the term goofing around in the dictionary Well, I have, and the technical definition is, two friends who care a lot about each other and have amazing sex and just wanna spend more time together.",y'know n't know 've ever looked term goofing around dictionary well technical definition two friends care lot amazing sex wan na spend time together
757,3,neutral,9,63,0.4497,6.890666666666666,"[-381.607421875, 113.99834442138672, 8.399346351623535, 39.26410675048828, 14.292749404907227, -20.305538177490234, -8.932852745056152, -9.636205673217773, -3.7925500869750977, 6.668686389923096, -18.55693817138672, -1.0850586891174316, -0.2858181595802307]","But if you have this new fangled dictionary that gets you made at me, then we have to, y'know, get you my original dictionary.",new fangled dictionary gets made y'know get original dictionary
757,5,neutral,4,22,0.4404,3.349333333333333,"[-413.7780456542969, 114.59626770019531, 9.997883796691895, 28.04903221130371, 10.83206844329834, -15.355712890625, -7.892277240753174, -3.638638973236084, -6.935063362121582, 13.940715789794922, -8.595609664916992, 1.6811487674713135, 6.0552849769592285]",I think you're better than you think you are.,think 're better think
757,6,surprise,2,11,0.2944,1.5146666666666666,"[-347.9320068359375, 89.1399154663086, 9.420424461364746, 18.661386489868164, 9.367110252380371, -10.613184928894043, -13.773896217346191, -3.1884984970092773, -9.007509231567383, 19.372695922851562, -15.530784606933594, 6.568552494049072, 1.797024130821228]","Really? Okay, so",really okay
757,7,neutral,2,9,-0.296,3.136,"[-267.47393798828125, 99.9909439086914, -7.117644309997559, 9.125495910644531, -8.998811721801758, -14.395681381225586, -20.324405670166016, -14.06928539276123, -7.051283836364746, 17.171527862548828, -21.344642639160156, -4.270387172698975, -1.5071479082107544]",Know when to stop.,know stop
757,8,neutral,5,27,-0.0056,2.474666666666667,"[-484.91412353515625, 102.57459259033203, 17.710487365722656, 26.019081115722656, 10.359423637390137, 2.0435237884521484, 0.24050410091876984, 2.1700048446655273, 3.42459774017334, 14.894905090332031, -7.838460922241211, 6.160548210144043, 1.3980810642242432]","Y'know, I sensed that I should stop. So we're okay?",y'know sensed stop 're okay
757,9,neutral,14,59,0.296,1.7706666666666666,"[-260.84014892578125, 88.53515625, -27.82615852355957, 18.076284408569336, -4.926638126373291, -15.935365676879883, -9.521368980407715, -11.35870361328125, -6.732536315917969, 14.55781078338623, -12.462332725524902, 2.211838960647583, -1.4486000537872314]","Yeah. All right, I'm gonna go tell Dan that it's not gonna happen.  Don't do the dance.",yeah right 'm gon na go tell dan 's gon na happen n't dance
757,10,joy,1,5,0.0,0.128,"[-177.8962860107422, 131.54257202148438, -63.93574142456055, -5.8099684715271, -19.09299659729004, -16.19263458251953, -21.150121688842773, -19.91240882873535, -6.633364677429199, -2.2367212772369385, -11.698689460754395, -3.466588258743286, -8.201037406921387]",Right!,right
758,0,anger,11,38,0.0,8.192,"[-242.7480010986328, 89.49625396728516, -49.177459716796875, 3.8946547508239746, -21.764127731323242, 9.102193832397461, -6.017730712890625, -2.8076374530792236, -3.7604072093963623, -1.0227489471435547, -4.862339973449707, 2.5535147190093994, 2.1075966358184814]","Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!",ow -ow -ow ow ow ow ow ow ow y'know ow
758,1,surprise,4,17,0.0,1.6213333333333333,"[-288.5372619628906, 76.46532440185547, -44.1347541809082, 8.22840404510498, -29.201526641845703, 1.1858991384506226, -14.530426979064941, -12.228275299072266, -5.090273380279541, -8.0314302444458, -13.92739486694336, -1.0216023921966553, 13.630080223083496]",Hey!-Hey! Whats going on?,hey -hey whats going
758,2,anger,2,9,-0.4215,0.9173333333333332,"[-265.5976257324219, 54.41907501220703, -43.269840240478516, 0.9944059252738953, -27.94870948791504, -14.96630573272705, 1.7925951480865479, -7.768322944641113, -9.366724014282227, 6.8406476974487305, -6.802182197570801, 16.102598190307617, -6.070438861846924]",She broke my arm.,broke arm
758,3,anger,2,13,0.0,1.536,"[-296.69580078125, 61.801475524902344, -36.492347717285156, 10.028076171875, -22.830636978149414, -2.9293649196624756, -6.080724716186523, -4.36008358001709, 2.693188190460205, -3.333926200866699, -3.3771984577178955, -4.286251068115234, 3.8135831356048584]",He touched my fanny.,touched fanny
758,4,anger,3,18,0.0,1.1733333333333331,"[-304.126953125, 44.29749298095703, -22.76464080810547, 13.687239646911621, -18.578947067260742, -4.423301696777344, -3.8461506366729736, -3.041628360748291, -10.216779708862305, 5.168808937072754, -0.0568002313375473, 9.458905220031738, 0.7913539409637451]","No, she touched mine first!",touched mine first
758,5,anger,2,6,0.0,1.6,"[-323.15966796875, 78.287353515625, -43.58036422729492, -3.402524471282959, -19.831327438354492, 3.228555202484131, -12.38696575164795, -14.959035873413086, -5.135009288787842, 1.6279809474945068, -4.856986999511719, 1.6077985763549805, 5.2090744972229]",Thats my job!,thats job
759,0,surprise,1,7,0.0,2.517333333333333,"[-319.8876647949219, 51.65003967285156, -16.98870086669922, 17.281837463378906, -30.95734977722168, -6.587887763977051, -18.868600845336914, -7.340632438659668, -3.0848090648651123, -2.4221999645233154, -15.259404182434082, -10.208271980285645, -6.750118255615234]",Are you being British?!,british
759,1,neutral,1,7,0.0,2.005333333333333,"[-346.97955322265625, 90.28914642333984, -20.251136779785156, 21.492530822753906, -21.203304290771484, -9.706717491149902, -17.783061981201172, -2.5051238536834717, 2.4029619693756104, -0.3783430755138397, -14.833273887634277, -10.851876258850098, -8.948344230651855]",No. Not anymore.,anymore
759,2,surprise,5,38,0.0,5.546666666666667,"[-387.3487243652344, 52.136417388916016, -9.661245346069336, 16.122283935546875, -30.6054744720459, -10.126080513000488, -16.78420066833496, -6.363757133483887, -1.168076753616333, -4.343331813812256, -14.928688049316406, -10.385992050170898, -6.310934066772461]",Why are you shopping here? You don't live in this neighborhood. Were you here waiting for me?,shopping n't live neighborhood waiting
759,3,neutral,9,43,0.5994,8.021333333333333,"[-332.7579345703125, 67.68306732177734, -23.029598236083984, 9.240490913391113, -21.073280334472656, -3.8686554431915283, -16.11198616027832, -5.260181903839111, -2.5080575942993164, -1.5798959732055664, -13.956191062927246, -6.4948248863220215, -7.776078224182129]","Yeah, huh. I'm just uh, you know I'm just picking up some things for a party.",yeah huh 'm uh know 'm picking things party
